Fecha;NDVI.nomask.Min;NDVI.nomask.Q1;NDVI.nomask.Median;NDVI.nomask.Mean;NDVI.nomask.Q3;NDVI.nomask.Max;NDVI.nomask.n
2018-12-17;;;;;;;0
2019-07-05;;;;;;;0
2019-07-10;;;;;;;0
2019-07-15;;;;;;;0
2019-07-20;;;;;;;0
2019-07-25;;;;;;;0
2019-07-30;;;;;;;0
2019-08-04;;;;;;;0
2019-08-09;;;;;;;0
2019-08-14;;;;;;;0
2019-08-19;;;;;;;0
2019-08-24;;;;;;;0
2019-08-29;;;;;;;0
2019-09-03;;;;;;;0
2019-09-08;;;;;;;0
2019-09-13;;;;;;;0
2019-09-18;;;;;;;0
2019-09-28;;;;;;;0
2019-10-03;;;;;;;0
2019-10-08;;;;;;;0
2019-10-13;;;;;;;0
2019-10-18;;;;;;;0
2019-10-23;;;;;;;0
2019-10-28;;;;;;;0
2019-11-02;;;;;;;0
2019-11-07;;;;;;;0
2019-11-12;;;;;;;0
2019-11-17;;;;;;;0
2019-11-22;;;;;;;0
2019-11-27;;;;;;;0
2019-12-02;;;;;;;0
2019-12-07;;;;;;;0
2019-12-12;;;;;;;0
2019-12-17;;;;;;;0
2019-12-22;;;;;;;0
2019-12-27;;;;;;;0
2020-01-01;;;;;;;0
2020-01-06;;;;;;;0
2020-01-11;;;;;;;0
2020-01-16;;;;;;;0
2020-01-21;;;;;;;0
2020-01-26;;;;;;;0
2020-01-31;;;;;;;0
2020-02-05;;;;;;;0
2020-02-10;;;;;;;0
2020-02-15;;;;;;;0
2020-02-20;;;;;;;0
2020-02-25;;;;;;;0
2020-03-01;;;;;;;0
2020-03-06;;;;;;;0
2020-03-11;;;;;;;0
2020-03-16;;;;;;;0
2020-03-21;;;;;;;0
2020-03-26;;;;;;;0
2020-03-31;;;;;;;0
2020-04-05;;;;;;;0
2020-04-10;;;;;;;0
2020-04-15;;;;;;;0
2020-04-20;;;;;;;0
2020-04-25;;;;;;;0
2020-04-30;;;;;;;0
2020-05-05;;;;;;;0
2020-05-10;;;;;;;0
2020-05-15;;;;;;;0
2020-05-20;;;;;;;0
2020-05-25;;;;;;;0
2020-05-30;;;;;;;0
2020-06-04;;;;;;;0
2020-06-09;;;;;;;0
2020-06-14;;;;;;;0
2020-06-19;;;;;;;0
2020-06-24;;;;;;;0
2020-06-29;;;;;;;0
2020-07-04;;;;;;;0
2020-07-09;;;;;;;0
2020-07-14;;;;;;;0
2020-07-19;;;;;;;0
2020-07-24;;;;;;;0
2020-07-29;;;;;;;0
2020-08-03;;;;;;;0
2020-08-08;;;;;;;0
2020-08-13;;;;;;;0
2020-08-18;;;;;;;0
2020-08-23;;;;;;;0
2020-08-28;;;;;;;0
2020-09-02;;;;;;;0
2020-09-07;;;;;;;0
2020-09-12;;;;;;;0
2020-09-17;;;;;;;0
2020-09-22;;;;;;;0
2020-09-27;;;;;;;0
2020-10-02;;;;;;;0
2020-10-07;;;;;;;0
2020-10-12;;;;;;;0
2020-10-17;;;;;;;0
2020-10-27;;;;;;;0
2020-11-01;;;;;;;0
2020-11-06;;;;;;;0
2020-11-11;;;;;;;0
2020-11-16;;;;;;;0
2020-11-21;;;;;;;0
2020-11-26;;;;;;;0
2020-12-01;;;;;;;0
2020-12-06;;;;;;;0
2020-12-11;;;;;;;0
2020-12-16;;;;;;;0
2020-12-21;;;;;;;0
2020-12-26;;;;;;;0
2020-12-31;;;;;;;0
2021-01-05;;;;;;;0
2021-01-10;;;;;;;0
2021-01-15;;;;;;;0
2021-01-20;;;;;;;0
2021-01-25;;;;;;;0
2021-01-30;;;;;;;0
2021-02-04;;;;;;;0
2021-02-09;;;;;;;0
2021-02-14;;;;;;;0
2021-02-19;;;;;;;0
2021-02-24;;;;;;;0
2021-03-01;;;;;;;0
2021-03-06;;;;;;;0
2021-03-11;;;;;;;0
2021-03-16;;;;;;;0
2021-03-21;;;;;;;0
2021-03-26;;;;;;;0
2021-04-05;;;;;;;0
2021-04-10;;;;;;;0
2021-04-15;;;;;;;0
2021-04-20;;;;;;;0
2021-04-25;;;;;;;0
2021-04-30;;;;;;;0
2021-05-05;;;;;;;0
2021-05-15;;;;;;;0
2021-05-20;;;;;;;0
2021-05-25;;;;;;;0
2021-05-30;;;;;;;0
2021-06-04;;;;;;;0
2021-06-09;;;;;;;0
2021-06-14;;;;;;;0
2021-06-19;;;;;;;0
2021-06-24;;;;;;;0
2021-06-29;;;;;;;0
2021-07-09;;;;;;;0
2021-07-14;;;;;;;0
